call_id,call_datetime,call_date,call_time,direction,status,duration_sec,duration_fmt,account_id,delinquency_bucket,agent_id,agent_name,agent_type,sentiment,ptp_outcome,ptp_amount_sar,latency_ms,call_score
CL-8679,2026-03-16 11:00:52,2026-03-16,11:00:52,Outbound,NO CUSTOMER SPEECH,8,0m 8s,WAT-005104,61-90 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,2205,
CL-8690,2026-03-16 11:15:08,2026-03-16,11:15:08,Outbound,USER DID NOT ANSWER,0,0s,WAT-000798,1-30 DPD,AGT-008,Hessa Al-Ghamdi,Human,N/A,No Contact,0,580,
CL-8668,2026-03-16 11:18:09,2026-03-16,11:18:09,Outbound,NO CUSTOMER SPEECH,18,0m 18s,WAT-001134,31-60 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,7133,
CL-8678,2026-03-16 12:23:39,2026-03-16,12:23:39,Outbound,FINISHED,158,2m 38s,WAT-000692,61-90 DPD,AGT-008,Hessa Al-Ghamdi,Human,Neutral,PTP Captured,575400,2173,4.8
CL-8653,2026-03-16 13:05:23,2026-03-16,13:05:23,Outbound,NO CUSTOMER SPEECH,34,0m 34s,WAT-009889,NPA,AGT-024,Mohammed Al-Zahrani,Human,N/A,No Contact,0,778,
CL-8686,2026-03-16 13:37:30,2026-03-16,13:37:30,Outbound,FINISHED,85,1m 25s,WAT-009654,1-30 DPD,AGT-021,Bandar Al-Qahtani,Human,Neutral,PTP Captured,321700,4189,4.3
CL-8663,2026-03-16 13:45:27,2026-03-16,13:45:27,Outbound,USER DID NOT ANSWER,0,0s,WAT-000454,61-90 DPD,AGT-012,Nora Al-Khalid,Human,N/A,No Contact,0,3381,
CL-8658,2026-03-16 13:54:11,2026-03-16,13:54:11,Outbound,NO CUSTOMER SPEECH,23,0m 23s,WAT-008886,1-30 DPD,AGT-003,Khaled Al-Otaibi,Human,N/A,No Contact,0,12408,
CL-8685,2026-03-16 14:01:48,2026-03-16,14:01:48,Outbound,NO CUSTOMER SPEECH,40,0m 40s,WAT-008350,1-30 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,2149,
CL-8666,2026-03-16 14:26:15,2026-03-16,14:26:15,Outbound,DECLINED BY USER,21,0m 21s,WAT-000763,31-60 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,658,
CL-8664,2026-03-16 14:42:40,2026-03-16,14:42:40,Outbound,USER DID NOT ANSWER,0,0s,WAT-009681,1-30 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,1604,
CL-8652,2026-03-16 14:59:04,2026-03-16,14:59:04,Outbound,USER DID NOT ANSWER,0,0s,WAT-002614,Write-off,AGT-008,Hessa Al-Ghamdi,Human,N/A,No Contact,0,1099,
CL-8669,2026-03-16 15:10:50,2026-03-16,15:10:50,Outbound,DECLINED BY USER,17,0m 17s,WAT-006631,1-30 DPD,AGT-003,Khaled Al-Otaibi,Human,N/A,No Contact,0,1066,
CL-8684,2026-03-16 15:35:42,2026-03-16,15:35:42,Outbound,USER DID NOT ANSWER,0,0s,WAT-001393,61-90 DPD,AGT-021,Bandar Al-Qahtani,Human,N/A,No Contact,0,749,
CL-8671,2026-03-16 15:36:18,2026-03-16,15:36:18,Outbound,DECLINED BY USER,1,0m 1s,WAT-003019,1-30 DPD,AGT-012,Nora Al-Khalid,Human,N/A,No Contact,0,8691,
CL-8657,2026-03-16 15:40:57,2026-03-16,15:40:57,Outbound,USER DID NOT ANSWER,0,0s,WAT-000033,31-60 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,2414,
CL-8665,2026-03-16 15:47:05,2026-03-16,15:47:05,Outbound,FINISHED,97,1m 37s,WAT-009705,31-60 DPD,AI-BOT,AI Voice Bot,AI,Neutral,Refused,0,2208,7.2
CL-8683,2026-03-16 16:33:53,2026-03-16,16:33:53,Outbound,DECLINED BY USER,44,0m 44s,WAT-000945,Write-off,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,2771,
CL-8680,2026-03-16 16:48:21,2026-03-16,16:48:21,Outbound,DECLINED BY USER,23,0m 23s,WAT-001907,61-90 DPD,AGT-007,Faisal Al-Rashidi,Human,N/A,No Contact,0,1723,
CL-8673,2026-03-16 17:14:40,2026-03-16,17:14:40,Outbound,NO CUSTOMER SPEECH,29,0m 29s,WAT-001752,1-30 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,483,
CL-8651,2026-03-16 17:47:20,2026-03-16,17:47:20,Outbound,USER DID NOT ANSWER,0,0s,WAT-000347,31-60 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,3833,
CL-8659,2026-03-16 18:35:32,2026-03-16,18:35:32,Outbound,USER DID NOT ANSWER,0,0s,WAT-002654,31-60 DPD,AGT-003,Khaled Al-Otaibi,Human,N/A,No Contact,0,579,
CL-8675,2026-03-16 18:40:55,2026-03-16,18:40:55,Outbound,FINISHED,17,0m 17s,WAT-009829,NPA,AI-BOT,AI Voice Bot,AI,Neutral,PTP Captured,100800,738,4.5
CL-8662,2026-03-16 18:46:27,2026-03-16,18:46:27,Outbound,USER DID NOT ANSWER,0,0s,WAT-006376,1-30 DPD,AGT-024,Mohammed Al-Zahrani,Human,N/A,No Contact,0,1255,
CL-8676,2026-03-16 18:46:42,2026-03-16,18:46:42,Outbound,NO CUSTOMER SPEECH,3,0m 3s,WAT-006715,NPA,AGT-011,Turki Al-Harbi,Human,N/A,No Contact,0,12532,
CL-8670,2026-03-16 19:01:08,2026-03-16,19:01:08,Outbound,FINISHED,19,0m 19s,WAT-002983,NPA,AI-BOT,AI Voice Bot,AI,Negative,No PTP,0,1344,4.3
CL-8655,2026-03-16 19:15:58,2026-03-16,19:15:58,Outbound,DECLINED BY USER,16,0m 16s,WAT-000041,61-90 DPD,AGT-011,Turki Al-Harbi,Human,N/A,No Contact,0,1215,
CL-8661,2026-03-16 19:31:44,2026-03-16,19:31:44,Outbound,FINISHED,52,0m 52s,WAT-007396,1-30 DPD,AI-BOT,AI Voice Bot,AI,Neutral,Refused,0,4453,6.5
CL-8681,2026-03-16 19:35:24,2026-03-16,19:35:24,Outbound,USER DID NOT ANSWER,0,0s,WAT-007412,1-30 DPD,AGT-007,Faisal Al-Rashidi,Human,N/A,No Contact,0,2125,
CL-8689,2026-03-16 19:55:56,2026-03-16,19:55:56,Outbound,NO CUSTOMER SPEECH,16,0m 16s,WAT-005663,31-60 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,1101,
CL-8672,2026-03-16 20:01:18,2026-03-16,20:01:18,Outbound,DECLINED BY USER,36,0m 36s,WAT-009679,61-90 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,545,
CL-8677,2026-03-16 20:17:06,2026-03-16,20:17:06,Outbound,FINISHED,35,0m 35s,WAT-006886,1-30 DPD,AI-BOT,AI Voice Bot,AI,Neutral,No PTP,0,3337,6.2
CL-8650,2026-03-16 20:56:48,2026-03-16,20:56:48,Outbound,USER DID NOT ANSWER,0,0s,WAT-000434,31-60 DPD,AGT-021,Bandar Al-Qahtani,Human,N/A,No Contact,0,286,
CL-8682,2026-03-16 21:10:47,2026-03-16,21:10:47,Outbound,DECLINED BY USER,40,0m 40s,WAT-006634,31-60 DPD,AGT-011,Turki Al-Harbi,Human,N/A,No Contact,0,3469,
CL-8656,2026-03-16 21:10:49,2026-03-16,21:10:49,Outbound,NO CUSTOMER SPEECH,9,0m 9s,WAT-007790,Write-off,AGT-021,Bandar Al-Qahtani,Human,N/A,No Contact,0,2193,
CL-8649,2026-03-16 21:37:45,2026-03-16,21:37:45,Outbound,PBX FAILED TO MAKE CALL,0,0s,WAT-004342,NPA,AGT-008,Hessa Al-Ghamdi,Human,N/A,No Contact,0,7934,
CL-8688,2026-03-16 21:52:57,2026-03-16,21:52:57,Outbound,FINISHED,158,2m 38s,WAT-003146,61-90 DPD,AGT-021,Bandar Al-Qahtani,Human,Negative,PTP Captured,736800,1396,1.8
CL-8712,2026-03-17 08:39:19,2026-03-17,08:39:19,Outbound,USER DID NOT ANSWER,0,0s,WAT-001488,1-30 DPD,AGT-007,Faisal Al-Rashidi,Human,N/A,No Contact,0,2143,
CL-8695,2026-03-17 08:52:37,2026-03-17,08:52:37,Outbound,NO CUSTOMER SPEECH,20,0m 20s,WAT-005772,61-90 DPD,AGT-011,Turki Al-Harbi,Human,N/A,No Contact,0,5353,
CL-8723,2026-03-17 09:06:03,2026-03-17,09:06:03,Outbound,USER DID NOT ANSWER,0,0s,WAT-007571,31-60 DPD,AGT-007,Faisal Al-Rashidi,Human,N/A,No Contact,0,597,
CL-8706,2026-03-17 09:31:13,2026-03-17,09:31:13,Outbound,USER DID NOT ANSWER,0,0s,WAT-008795,31-60 DPD,AGT-003,Khaled Al-Otaibi,Human,N/A,No Contact,0,2812,
CL-8699,2026-03-17 10:14:00,2026-03-17,10:14:00,Outbound,DECLINED BY USER,42,0m 42s,WAT-000071,31-60 DPD,AGT-007,Faisal Al-Rashidi,Human,N/A,No Contact,0,6829,
CL-8721,2026-03-17 11:07:11,2026-03-17,11:07:11,Outbound,DECLINED BY USER,7,0m 7s,WAT-005729,NPA,AGT-021,Bandar Al-Qahtani,Human,N/A,No Contact,0,3465,
CL-8709,2026-03-17 11:10:54,2026-03-17,11:10:54,Outbound,USER DID NOT ANSWER,0,0s,WAT-005001,1-30 DPD,AGT-011,Turki Al-Harbi,Human,N/A,No Contact,0,741,
CL-8697,2026-03-17 12:06:15,2026-03-17,12:06:15,Outbound,USER DID NOT ANSWER,0,0s,WAT-006988,1-30 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,2166,
CL-8702,2026-03-17 12:18:25,2026-03-17,12:18:25,Outbound,FINISHED,136,2m 16s,WAT-006241,NPA,AI-BOT,AI Voice Bot,AI,Negative,PTP Captured,663800,3758,2.5
CL-8704,2026-03-17 12:24:07,2026-03-17,12:24:07,Outbound,USER DID NOT ANSWER,0,0s,WAT-007916,61-90 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,6118,
CL-8713,2026-03-17 13:11:37,2026-03-17,13:11:37,Outbound,FINISHED,47,0m 47s,WAT-005190,31-60 DPD,AGT-007,Faisal Al-Rashidi,Human,Neutral,PTP Captured,1477300,2004,5.4
CL-8694,2026-03-17 13:14:00,2026-03-17,13:14:00,Outbound,NO CUSTOMER SPEECH,32,0m 32s,WAT-006306,1-30 DPD,AGT-008,Hessa Al-Ghamdi,Human,N/A,No Contact,0,1088,
CL-8701,2026-03-17 13:52:11,2026-03-17,13:52:11,Outbound,USER DID NOT ANSWER,0,0s,WAT-009226,NPA,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,1453,
CL-8708,2026-03-17 14:44:57,2026-03-17,14:44:57,Outbound,FINISHED,311,5m 11s,WAT-000091,NPA,AGT-012,Nora Al-Khalid,Human,Positive,No PTP,0,2744,8.2
CL-8700,2026-03-17 14:50:11,2026-03-17,14:50:11,Outbound,USER DID NOT ANSWER,0,0s,WAT-000512,1-30 DPD,AGT-007,Faisal Al-Rashidi,Human,N/A,No Contact,0,2921,
CL-8698,2026-03-17 15:56:52,2026-03-17,15:56:52,Outbound,DECLINED BY USER,39,0m 39s,WAT-001344,31-60 DPD,AGT-007,Faisal Al-Rashidi,Human,N/A,No Contact,0,8568,
CL-8720,2026-03-17 17:08:54,2026-03-17,17:08:54,Outbound,FINISHED,27,0m 27s,WAT-008439,61-90 DPD,AI-BOT,AI Voice Bot,AI,Neutral,PTP Captured,719200,1847,4.4
CL-8703,2026-03-17 17:24:26,2026-03-17,17:24:26,Web,NO CUSTOMER SPEECH,6,0m 6s,WAT-000713,Write-off,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,1612,
CL-8693,2026-03-17 17:24:40,2026-03-17,17:24:40,Outbound,NO CUSTOMER SPEECH,42,0m 42s,WAT-007611,61-90 DPD,AGT-007,Faisal Al-Rashidi,Human,N/A,No Contact,0,240,
CL-8691,2026-03-17 17:47:13,2026-03-17,17:47:13,Outbound,USER DID NOT ANSWER,0,0s,WAT-001131,61-90 DPD,AGT-011,Turki Al-Harbi,Human,N/A,No Contact,0,4471,
CL-8692,2026-03-17 18:06:37,2026-03-17,18:06:37,Outbound,DECLINED BY USER,37,0m 37s,WAT-001342,NPA,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,1088,
CL-8707,2026-03-17 18:15:56,2026-03-17,18:15:56,Outbound,FINISHED,193,3m 13s,WAT-008306,61-90 DPD,AGT-011,Turki Al-Harbi,Human,Neutral,No PTP,0,2326,7.3
CL-8726,2026-03-17 18:23:09,2026-03-17,18:23:09,Outbound,USER DID NOT ANSWER,0,0s,WAT-009851,NPA,AGT-003,Khaled Al-Otaibi,Human,N/A,No Contact,0,851,
CL-8717,2026-03-17 18:37:25,2026-03-17,18:37:25,Outbound,NO CUSTOMER SPEECH,14,0m 14s,WAT-005478,1-30 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,475,
CL-8705,2026-03-17 18:54:28,2026-03-17,18:54:28,Outbound,DECLINED BY USER,19,0m 19s,WAT-002914,31-60 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,1153,
CL-8718,2026-03-17 19:17:23,2026-03-17,19:17:23,Outbound,FINISHED,121,2m 1s,WAT-003206,61-90 DPD,AGT-024,Mohammed Al-Zahrani,Human,Neutral,PTP Captured,275400,9681,4.2
CL-8716,2026-03-17 19:20:32,2026-03-17,19:20:32,Outbound,USER DID NOT ANSWER,0,0s,WAT-003268,1-30 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,9811,
CL-8719,2026-03-17 19:27:04,2026-03-17,19:27:04,Outbound,DECLINED BY USER,15,0m 15s,WAT-000653,Write-off,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,3807,
CL-8711,2026-03-17 20:17:27,2026-03-17,20:17:27,Outbound,NO CUSTOMER SPEECH,19,0m 19s,WAT-000817,Write-off,AGT-011,Turki Al-Harbi,Human,N/A,No Contact,0,640,
CL-8696,2026-03-17 20:21:43,2026-03-17,20:21:43,Outbound,USER DID NOT ANSWER,0,0s,WAT-000343,NPA,AGT-003,Khaled Al-Otaibi,Human,N/A,No Contact,0,3544,
CL-8710,2026-03-17 20:49:37,2026-03-17,20:49:37,Outbound,NO CUSTOMER SPEECH,13,0m 13s,WAT-009423,31-60 DPD,AGT-021,Bandar Al-Qahtani,Human,N/A,No Contact,0,1081,
CL-8722,2026-03-17 21:02:50,2026-03-17,21:02:50,Outbound,NO CUSTOMER SPEECH,11,0m 11s,WAT-003479,31-60 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,2001,
CL-8724,2026-03-17 21:13:51,2026-03-17,21:13:51,Outbound,DECLINED BY USER,40,0m 40s,WAT-003534,1-30 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,1285,
CL-8715,2026-03-17 21:22:54,2026-03-17,21:22:54,Outbound,FINISHED,16,0m 16s,WAT-008271,61-90 DPD,AGT-003,Khaled Al-Otaibi,Human,Positive,PTP Captured,323100,673,7.9
CL-8725,2026-03-17 21:50:31,2026-03-17,21:50:31,Web,USER DID NOT ANSWER,0,0s,WAT-006547,1-30 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,2443,
CL-8714,2026-03-17 21:53:19,2026-03-17,21:53:19,Outbound,DECLINED BY USER,15,0m 15s,WAT-009827,1-30 DPD,AGT-012,Nora Al-Khalid,Human,N/A,No Contact,0,2960,
CL-8746,2026-03-18 08:40:50,2026-03-18,08:40:50,Outbound,USER DID NOT ANSWER,0,0s,WAT-008321,Write-off,AGT-012,Nora Al-Khalid,Human,N/A,No Contact,0,1735,
CL-8748,2026-03-18 08:57:14,2026-03-18,08:57:14,Outbound,NO CUSTOMER SPEECH,19,0m 19s,WAT-003725,NPA,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,1453,
CL-8728,2026-03-18 09:20:12,2026-03-18,09:20:12,Outbound,USER DID NOT ANSWER,0,0s,WAT-009501,61-90 DPD,AGT-012,Nora Al-Khalid,Human,N/A,No Contact,0,3637,
CL-8753,2026-03-18 09:29:26,2026-03-18,09:29:26,Outbound,DECLINED BY USER,20,0m 20s,WAT-002181,31-60 DPD,AGT-003,Khaled Al-Otaibi,Human,N/A,No Contact,0,1430,
CL-8747,2026-03-18 11:00:42,2026-03-18,11:00:42,Outbound,NO CUSTOMER SPEECH,38,0m 38s,WAT-007384,61-90 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,6248,
CL-8733,2026-03-18 12:11:00,2026-03-18,12:11:00,Web,FINISHED,83,1m 23s,WAT-003952,1-30 DPD,AI-BOT,AI Voice Bot,AI,Positive,Refused,0,673,9.4
CL-8731,2026-03-18 12:34:25,2026-03-18,12:34:25,Outbound,FINISHED,12,0m 12s,WAT-001305,1-30 DPD,AI-BOT,AI Voice Bot,AI,Neutral,PTP Captured,1429500,5485,4.9
CL-8743,2026-03-18 12:37:00,2026-03-18,12:37:00,Outbound,USER DID NOT ANSWER,0,0s,WAT-008801,61-90 DPD,AGT-007,Faisal Al-Rashidi,Human,N/A,No Contact,0,2906,
CL-8739,2026-03-18 12:39:34,2026-03-18,12:39:34,Outbound,USER DID NOT ANSWER,0,0s,WAT-005222,Write-off,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,3824,
CL-8745,2026-03-18 13:10:13,2026-03-18,13:10:13,Outbound,FINISHED,99,1m 39s,WAT-009649,1-30 DPD,AGT-024,Mohammed Al-Zahrani,Human,Negative,Broken PTP,0,4723,3.9
CL-8732,2026-03-18 13:40:32,2026-03-18,13:40:32,Outbound,FINISHED,514,8m 34s,WAT-002463,1-30 DPD,AI-BOT,AI Voice Bot,AI,Negative,No PTP,0,2005,1.0
CL-8734,2026-03-18 13:42:47,2026-03-18,13:42:47,Outbound,USER DID NOT ANSWER,0,0s,WAT-006447,61-90 DPD,AGT-003,Khaled Al-Otaibi,Human,N/A,No Contact,0,1622,
CL-8752,2026-03-18 14:35:16,2026-03-18,14:35:16,Outbound,USER DID NOT ANSWER,0,0s,WAT-004416,1-30 DPD,AGT-021,Bandar Al-Qahtani,Human,N/A,No Contact,0,12400,
CL-8756,2026-03-18 14:38:36,2026-03-18,14:38:36,Outbound,USER DID NOT ANSWER,0,0s,WAT-007879,31-60 DPD,AGT-008,Hessa Al-Ghamdi,Human,N/A,No Contact,0,2330,
CL-8751,2026-03-18 14:47:45,2026-03-18,14:47:45,Outbound,USER DID NOT ANSWER,0,0s,WAT-001221,31-60 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,1299,
CL-8742,2026-03-18 15:40:15,2026-03-18,15:40:15,Outbound,USER DID NOT ANSWER,0,0s,WAT-006030,NPA,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,259,
CL-8736,2026-03-18 16:19:04,2026-03-18,16:19:04,Outbound,USER DID NOT ANSWER,0,0s,WAT-005758,61-90 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,947,
CL-8754,2026-03-18 16:22:11,2026-03-18,16:22:11,Outbound,USER DID NOT ANSWER,0,0s,WAT-008873,61-90 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,3380,
CL-8741,2026-03-18 16:48:23,2026-03-18,16:48:23,Outbound,NO CUSTOMER SPEECH,17,0m 17s,WAT-006091,1-30 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,2536,
CL-8744,2026-03-18 17:02:35,2026-03-18,17:02:35,Outbound,NO CUSTOMER SPEECH,2,0m 2s,WAT-004981,61-90 DPD,AGT-011,Turki Al-Harbi,Human,N/A,No Contact,0,1278,
CL-8735,2026-03-18 17:39:41,2026-03-18,17:39:41,Outbound,USER DID NOT ANSWER,0,0s,WAT-005169,1-30 DPD,AGT-021,Bandar Al-Qahtani,Human,N/A,No Contact,0,3897,
CL-8740,2026-03-18 17:54:02,2026-03-18,17:54:02,Outbound,FINISHED,297,4m 57s,WAT-004060,1-30 DPD,AI-BOT,AI Voice Bot,AI,Neutral,PTP Captured,376700,1262,4.7
CL-8749,2026-03-18 18:18:41,2026-03-18,18:18:41,Outbound,NO CUSTOMER SPEECH,21,0m 21s,WAT-009307,1-30 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,1412,
CL-8755,2026-03-18 18:35:24,2026-03-18,18:35:24,Outbound,USER DID NOT ANSWER,0,0s,WAT-007328,31-60 DPD,AGT-003,Khaled Al-Otaibi,Human,N/A,No Contact,0,2279,
CL-8750,2026-03-18 18:46:15,2026-03-18,18:46:15,Outbound,USER DID NOT ANSWER,0,0s,WAT-001150,61-90 DPD,AGT-012,Nora Al-Khalid,Human,N/A,No Contact,0,1629,
CL-8730,2026-03-18 18:51:56,2026-03-18,18:51:56,Outbound,DECLINED BY USER,8,0m 8s,WAT-007879,Write-off,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,688,
CL-8729,2026-03-18 18:55:49,2026-03-18,18:55:49,Outbound,NO CUSTOMER SPEECH,16,0m 16s,WAT-004759,31-60 DPD,AGT-008,Hessa Al-Ghamdi,Human,N/A,No Contact,0,620,
CL-8727,2026-03-18 19:07:59,2026-03-18,19:07:59,Outbound,FINISHED,41,0m 41s,WAT-006551,NPA,AI-BOT,AI Voice Bot,AI,Negative,No PTP,0,1311,3.8
CL-8737,2026-03-18 19:21:46,2026-03-18,19:21:46,Outbound,DECLINED BY USER,40,0m 40s,WAT-002130,1-30 DPD,AGT-008,Hessa Al-Ghamdi,Human,N/A,No Contact,0,282,
CL-8738,2026-03-18 21:58:36,2026-03-18,21:58:36,Outbound,USER DID NOT ANSWER,0,0s,WAT-005794,1-30 DPD,AGT-024,Mohammed Al-Zahrani,Human,N/A,No Contact,0,3235,
CL-8767,2026-03-19 08:40:46,2026-03-19,08:40:46,Outbound,NO CUSTOMER SPEECH,2,0m 2s,WAT-007014,61-90 DPD,AGT-011,Turki Al-Harbi,Human,N/A,No Contact,0,759,
CL-8779,2026-03-19 10:23:00,2026-03-19,10:23:00,Outbound,DECLINED BY USER,15,0m 15s,WAT-004541,61-90 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,983,
CL-8776,2026-03-19 11:05:15,2026-03-19,11:05:15,Outbound,FINISHED,227,3m 47s,WAT-007915,31-60 DPD,AGT-007,Faisal Al-Rashidi,Human,Neutral,PTP Captured,1009100,330,5.4
CL-8759,2026-03-19 11:09:21,2026-03-19,11:09:21,Outbound,DECLINED BY USER,4,0m 4s,WAT-005164,1-30 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,417,
CL-8770,2026-03-19 11:24:18,2026-03-19,11:24:18,Outbound,FINISHED,52,0m 52s,WAT-005439,31-60 DPD,AGT-003,Khaled Al-Otaibi,Human,Neutral,Refused,0,1609,5.4
CL-8774,2026-03-19 12:19:04,2026-03-19,12:19:04,Outbound,DECLINED BY USER,7,0m 7s,WAT-005515,31-60 DPD,AGT-007,Faisal Al-Rashidi,Human,N/A,No Contact,0,3478,
CL-8771,2026-03-19 13:05:39,2026-03-19,13:05:39,Outbound,NO CUSTOMER SPEECH,16,0m 16s,WAT-006747,1-30 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,956,
CL-8780,2026-03-19 13:26:36,2026-03-19,13:26:36,Outbound,FINISHED,69,1m 9s,WAT-006966,61-90 DPD,AI-BOT,AI Voice Bot,AI,Positive,No PTP,0,1255,9.4
CL-8762,2026-03-19 13:41:56,2026-03-19,13:41:56,Outbound,FINISHED,10,0m 10s,WAT-001175,61-90 DPD,AGT-021,Bandar Al-Qahtani,Human,Positive,Refused,0,2766,7.7
CL-8769,2026-03-19 13:58:04,2026-03-19,13:58:04,Web,FINISHED,57,0m 57s,WAT-000754,1-30 DPD,AI-BOT,AI Voice Bot,AI,Negative,Dispute,0,853,3.8
CL-8766,2026-03-19 14:32:35,2026-03-19,14:32:35,Outbound,NO CUSTOMER SPEECH,1,0m 1s,WAT-001675,Write-off,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,1814,
CL-8760,2026-03-19 15:45:04,2026-03-19,15:45:04,Web,NO CUSTOMER SPEECH,8,0m 8s,WAT-007510,61-90 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,4686,
CL-8757,2026-03-19 16:02:00,2026-03-19,16:02:00,Outbound,USER DID NOT ANSWER,0,0s,WAT-007299,31-60 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,1296,
CL-8778,2026-03-19 16:17:48,2026-03-19,16:17:48,Outbound,USER DID NOT ANSWER,0,0s,WAT-004686,1-30 DPD,AGT-012,Nora Al-Khalid,Human,N/A,No Contact,0,5068,
CL-8777,2026-03-19 17:27:18,2026-03-19,17:27:18,Outbound,USER DID NOT ANSWER,0,0s,WAT-003070,31-60 DPD,AGT-012,Nora Al-Khalid,Human,N/A,No Contact,0,1040,
CL-8775,2026-03-19 17:29:03,2026-03-19,17:29:03,Outbound,USER DID NOT ANSWER,0,0s,WAT-001177,NPA,AGT-021,Bandar Al-Qahtani,Human,N/A,No Contact,0,3060,
CL-8758,2026-03-19 17:35:40,2026-03-19,17:35:40,Outbound,NO CUSTOMER SPEECH,17,0m 17s,WAT-000156,1-30 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,3749,
CL-8768,2026-03-19 18:12:07,2026-03-19,18:12:07,Outbound,FINISHED,36,0m 36s,WAT-000314,NPA,AGT-003,Khaled Al-Otaibi,Human,Neutral,Dispute,0,1267,4.8
CL-8773,2026-03-19 18:35:11,2026-03-19,18:35:11,Outbound,FINISHED,113,1m 53s,WAT-006316,31-60 DPD,AI-BOT,AI Voice Bot,AI,Positive,PTP Captured,582500,1682,8.3
CL-8761,2026-03-19 18:42:26,2026-03-19,18:42:26,Outbound,NO CUSTOMER SPEECH,38,0m 38s,WAT-005065,NPA,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,811,
CL-8772,2026-03-19 19:10:34,2026-03-19,19:10:34,Outbound,USER DID NOT ANSWER,0,0s,WAT-006521,1-30 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,2194,
CL-8765,2026-03-19 19:16:50,2026-03-19,19:16:50,Outbound,FINISHED,38,0m 38s,WAT-002092,Write-off,AGT-021,Bandar Al-Qahtani,Human,Positive,No PTP,0,1619,9.8
CL-8764,2026-03-19 20:05:52,2026-03-19,20:05:52,Outbound,USER DID NOT ANSWER,0,0s,WAT-003541,31-60 DPD,AGT-024,Mohammed Al-Zahrani,Human,N/A,No Contact,0,11231,
CL-8763,2026-03-19 21:04:40,2026-03-19,21:04:40,Outbound,NO CUSTOMER SPEECH,26,0m 26s,WAT-001695,61-90 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,1129,
CL-8785,2026-03-20 08:43:53,2026-03-20,08:43:53,Outbound,USER DID NOT ANSWER,0,0s,WAT-008693,31-60 DPD,AGT-011,Turki Al-Harbi,Human,N/A,No Contact,0,2963,
CL-8782,2026-03-20 09:23:14,2026-03-20,09:23:14,Outbound,USER DID NOT ANSWER,0,0s,WAT-000194,61-90 DPD,AGT-024,Mohammed Al-Zahrani,Human,N/A,No Contact,0,2066,
CL-8794,2026-03-20 10:21:43,2026-03-20,10:21:43,Outbound,FINISHED,144,2m 24s,WAT-008216,1-30 DPD,AGT-012,Nora Al-Khalid,Human,Positive,PTP Captured,671200,1081,7.8
CL-8792,2026-03-20 10:27:00,2026-03-20,10:27:00,Outbound,FINISHED,42,0m 42s,WAT-000932,1-30 DPD,AGT-012,Nora Al-Khalid,Human,Negative,PTP Captured,919600,1464,2.7
